245;129;1,221077573;0,878859246;0,698802766;0,603749124;0,57385986;0,61626569;0,688238494;1,293466281;1,600269639;1,613457151;1,637035459;1,537838734;1,864684143;1,458633312;1,254975443;1,301833783;1,527299362;2,388831469;2,92967538;2,836991724;2,508624329;1,899391486;1,719174119;1,827921237
246;97;6,762246801;4,800684298;3,866961964;3,329490616;3,151675965;3,405944812;3,812906976;7,289590403;9,015477256;8,926214149;8,961317561;8,540321472;10,23432193;7,877409638;7,074683232;7,244939072;8,402769634;13,76847981;16,06309237;16,14561525;13,49819815;10,6194206;9,845836886;10,01914758
247;97;1,937867005;1,354475784;1,101632779;0,946734009;0,868716551;0,951126619;1,072178579;2,027514791;2,490117698;2,52007068;2,48497193;2,4157269;2,876578338;2,212501748;1,998936042;2,052106336;2,354159893;3,855625601;4,48954184;4,409744276;3,877607691;3,035913406;2,717574018;2,821605832
248;97;0,588969273;0,422018936;0,341294224;0,309356942;0,284071023;0,301143545;0,342153921;0,64150318;0,821487988;0,804305271;0,799180428;0,72930068;0,915890667;0,705580998;0,625057621;0,653477001;0,763613597;1,200822237;1,379733178;1,468670621;1,17119859;0,943001242;0,842946867;0,919386326
249;97;0,615821685;0,427104472;0,338071048;0,300196113;0,282763945;0,302583397;0,33780795;0,646793028;0,797620425;0,775621556;0,816660952;0,775110617;0,950302856;0,689076559;0,606826614;0,66455204;0,727817404;1,236736063;1,478845312;1,408115194;1,166847198;0,956405657;0,852534599;0,830657105
250;97;1,211537861;0,900495965;0,703704499;0,609586255;0,569703334;0,62093049;0,693768624;1,320292103;1,635225553;1,627068834;1,652604399;1,561384883;1,925802151;1,458740384;1,294188896;1,316764168;1,542203502;2,473344527;2,804654652;2,901983466;2,553207083;1,944102988;1,766461619;1,865750979
251;97;4,914139803;3,508939802;2,831619961;2,43419746;2,308991182;2,516870578;2,862782922;5,409120801;6,681133785;6,427713691;6,534141193;6,30742839;7,623960072;5,773211041;5,264517263;5,283285261;6,154680695;9,970983116;11,84458474;11,7670842;10,07133732;7,858107;7,168235912;7,375040932
293;69;1,326620413;0,909260844;0,727490708;0,635664095;0,599911126;0,644998817;0,740891024;1,388138617;1,690595532;1,691875769;1,630072131;1,583160528;1,90380712;1,505852208;1,339286411;1,328081299;1,546939577;2,579223821;3,067260981;2,863970043;2,494872429;2,009330342;1,778278532;1,931580463
294;69;1,130328899;0,827433921;0,660180888;0,561950683;0,541935384;0,578154789;0,65009281;1,246247871;1,63314807;1,49415651;1,492539631;1,452270043;1,711300903;1,328891458;1,213685483;1,232256423;1,397582871;2,335952782;2,736199705;2,693928601;2,255321623;1,892368901;1,639408892;1,700870157
343;138;1,597149799;1,130785062;0,902091723;0,782800122;0,746530924;0,802676672;0,9050468;1,639767804;2,138970685;2,090143627;2,135510343;2,016303686;2,45692509;1,875847329;1,657710942;1,659634997;2,019589215;3,205809085;3,734583162;3,793355475;3,169528473;2,507907962;2,233337234;2,326663591
